experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils,_source_csv_row
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000101,101,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:03.283Z,2026-07-28T13:09:06.310Z,3026.766,1010.0,2026-07-28T13:09:05.299Z,2026-07-28T13:09:06.309Z,1010.861,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],102
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000102,102,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:06.353Z,2026-07-28T13:09:09.372Z,3019.66,1011.0,2026-07-28T13:09:08.361Z,2026-07-28T13:09:09.372Z,1010.635,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],103
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000103,103,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:09.416Z,2026-07-28T13:09:12.440Z,3023.586,1009.0,2026-07-28T13:09:11.431Z,2026-07-28T13:09:12.440Z,1008.361,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],104
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000104,104,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:12.447Z,2026-07-28T13:09:15.462Z,3015.091,1004.0,2026-07-28T13:09:14.459Z,2026-07-28T13:09:15.462Z,1003.242,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],105
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000105,105,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:15.505Z,2026-07-28T13:09:18.510Z,3005.632,1004.0,2026-07-28T13:09:17.506Z,2026-07-28T13:09:18.510Z,1004.206,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],106
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000106,106,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:18.554Z,2026-07-28T13:09:21.566Z,3012.508,1008.0,2026-07-28T13:09:20.558Z,2026-07-28T13:09:21.566Z,1008.484,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],107
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000107,107,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:21.611Z,2026-07-28T13:09:24.626Z,3015.134,1008.0,2026-07-28T13:09:23.618Z,2026-07-28T13:09:24.626Z,1008.005,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],108
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000108,108,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:24.669Z,2026-07-28T13:09:27.689Z,3020.016,1013.0,2026-07-28T13:09:26.677Z,2026-07-28T13:09:27.689Z,1012.343,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],109
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000109,109,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:27.733Z,2026-07-28T13:09:30.755Z,3022.041,1016.0,2026-07-28T13:09:29.739Z,2026-07-28T13:09:30.755Z,1016.251,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],110
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000110,110,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:30.798Z,2026-07-28T13:09:33.819Z,3021.622,1012.0,2026-07-28T13:09:32.807Z,2026-07-28T13:09:33.819Z,1012.099,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],111
