timestamp_utc,timeline_sequence,source_type,event_type,experiment_phase,collection_id,collection_sequence,source_ip,destination_ip,source_port,destination_port,tcp_stream_key,modbus_transaction_id,modbus_function_code,modbus_register_address,modbus_register_value,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,read_status,note,provenance_file,provenance_record
2026-07-18T12:23:34.607495Z,61,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,310,6,1024,31,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1294;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,1294
2026-07-18T12:23:34.761Z,62,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000027,27,,,,,,,,,,31,31,31,31,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,27
2026-07-18T12:23:35.787Z,63,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000028,28,,,,,,,,,,31,31,31,31,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,28
2026-07-18T12:23:35.856749Z,64,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,317,6,1024,32,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1365;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,1365
2026-07-18T12:23:35.857104Z,65,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,317,6,1024,32,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1366;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,1366
2026-07-18T12:23:36.780Z,66,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000029,29,,,,,,,,,,32,32,32,32,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,29
2026-07-18T12:23:37.781Z,67,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000030,30,,,,,,,,,,32,32,32,32,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,30
2026-07-18T12:23:37.856806Z,68,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,327,6,1024,33,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1435;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,1435
2026-07-18T12:23:37.857164Z,69,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,327,6,1024,33,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1436;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,1436
2026-07-18T12:23:38.787Z,70,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000031,31,,,,,,,,,,33,33,33,33,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,31
