experiment_id,scenario,experiment_phase,collector_session_id,collection_id,collection_sequence,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raspi_read_status,openplc_read_status,register_read_status,coil_read_status,send_status,source_match,cross_layer_match,plc_internal_match,raspi_acquisition_success,openplc_acquisition_success,pairing_status
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000034,34,2026-07-18T12:23:41.740Z,2026-07-18T12:23:41.795Z,55.474,0.0,34,34,34,34,0,4,30,4,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000035,35,2026-07-18T12:23:42.741Z,2026-07-18T12:23:42.786Z,45.069,1.0,35,35,35,35,0,5,30,5,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000036,36,2026-07-18T12:23:43.741Z,2026-07-18T12:23:43.796Z,54.248,1.0,35,35,35,35,0,5,30,5,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000037,37,2026-07-18T12:23:44.742Z,2026-07-18T12:23:44.780Z,38.0,1.0,36,36,36,36,0,6,30,6,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000038,38,2026-07-18T12:23:45.742Z,2026-07-18T12:23:45.785Z,42.731,1.0,36,36,36,36,0,6,30,6,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000039,39,2026-07-18T12:23:46.743Z,2026-07-18T12:23:46.778Z,35.404,1.0,37,37,37,37,0,7,30,7,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000040,40,2026-07-18T12:23:47.743Z,2026-07-18T12:23:47.778Z,34.604,1.0,37,37,37,37,0,7,30,7,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000041,41,2026-07-18T12:23:48.743Z,2026-07-18T12:23:48.778Z,34.244,1.0,38,38,38,38,0,8,30,8,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000042,42,2026-07-18T12:23:49.744Z,2026-07-18T12:23:49.778Z,34.31,1.0,38,38,38,38,0,8,30,8,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000043,43,2026-07-18T12:23:50.744Z,2026-07-18T12:23:50.793Z,49.168,0.0,39,39,39,39,0,9,30,9,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000044,44,2026-07-18T12:23:51.745Z,2026-07-18T12:23:51.778Z,33.161,2.0,39,39,39,39,0,9,30,9,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000045,45,2026-07-18T12:23:52.745Z,2026-07-18T12:23:52.803Z,58.477,0.0,40,40,40,40,2,10,40,0,FALSE,FALSE,TRUE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000046,46,2026-07-18T12:23:53.745Z,2026-07-18T12:23:53.793Z,48.093,1.0,40,40,40,40,2,10,40,0,FALSE,FALSE,TRUE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000047,47,2026-07-18T12:23:54.745Z,2026-07-18T12:23:54.803Z,57.329,1.0,41,41,41,41,0,1,40,1,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000048,48,2026-07-18T12:23:55.746Z,2026-07-18T12:23:55.794Z,47.992,1.0,41,41,41,41,0,1,40,1,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000049,49,2026-07-18T12:23:56.747Z,2026-07-18T12:23:56.793Z,46.15,1.0,42,42,42,42,0,2,40,2,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000050,50,2026-07-18T12:23:57.747Z,2026-07-18T12:23:57.792Z,44.861,1.0,42,42,42,42,0,2,40,2,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000051,51,2026-07-18T12:23:58.747Z,2026-07-18T12:23:58.792Z,44.241,1.0,43,43,43,43,0,3,40,3,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000052,52,2026-07-18T12:23:59.748Z,2026-07-18T12:23:59.791Z,43.369,1.0,43,43,43,43,0,3,40,3,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000053,53,2026-07-18T12:24:00.748Z,2026-07-18T12:24:00.775Z,26.716,1.0,44,44,44,44,0,4,40,4,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000054,54,2026-07-18T12:24:01.749Z,2026-07-18T12:24:01.791Z,42.603,1.0,44,44,44,44,0,4,40,4,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000055,55,2026-07-18T12:24:02.749Z,2026-07-18T12:24:02.790Z,41.648,0.0,45,45,45,45,0,5,40,5,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000056,56,2026-07-18T12:24:03.749Z,2026-07-18T12:24:03.791Z,41.386,1.0,45,45,45,45,0,5,40,5,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000057,57,2026-07-18T12:24:04.750Z,2026-07-18T12:24:04.792Z,42.411,0.0,46,46,46,46,0,6,40,6,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000058,58,2026-07-18T12:24:05.750Z,2026-07-18T12:24:05.792Z,42.011,1.0,46,46,46,46,0,6,40,6,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000059,59,2026-07-18T12:24:06.750Z,2026-07-18T12:24:06.790Z,39.262,1.0,47,47,47,47,0,7,40,7,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000060,60,2026-07-18T12:24:07.751Z,2026-07-18T12:24:07.789Z,38.814,1.0,47,47,47,47,0,7,40,7,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
